,exact_1,exact_2,exact_3,rf_1,rf_2,rf_3,svr_1,svr_2,svr_3,nn_1,nn_2,nn_3,rf_1_err,rf_2_err,rf_3_err,svr_1_err,svr_2_err,svr_3_err,nn_1_err,nn_2_err,nn_3_err,rf_err2,svr_err2,nn_err2,rf_errinf,svr_errinf,nn_errinf
10,1.3716714375608317,1.6054676926389195,1.589032763189693,1.3660000015913405,1.5956862817725121,1.6044086181132529,1.3810177433686905,1.598477684340489,1.563328005999549,1.369538,1.6050284,1.5856317,0.0056714359694911565,0.00978141086640738,0.015375854923559862,0.00934630580785889,0.006990008298430439,0.02570475719014409,0.0021334879987588984,0.0004393017545201161,0.003401035017390752,0.019085546864679316,0.028230270818226443,0.004038786483820458,0.015375854923559862,0.02570475719014409,0.003401035017390752
11,1.6496404670053402,1.875323092314948,1.6016128565300811,1.6400748827793055,1.8561944836367759,1.6098627160896635,1.6491642792928891,1.8929682667258987,1.5952517223996345,1.6485562,1.8774692,1.6024145,0.009565584226034707,0.01912860867817212,0.008249859559582351,0.0004761877124510594,0.017645174410950704,0.0063611341304465885,0.0010842345529475939,0.0021460896995173506,0.0008016322623383143,0.022923007095510792,0.018762807949661783,0.0025345374031964067,0.01912860867817212,0.017645174410950704,0.0021460896995173506
12,1.4092418562675146,1.5076466419429333,1.7635727397644303,1.4129755747230623,1.5068015195266617,1.7581894711227173,1.4126573514761498,1.496886448142474,1.7801019958285063,1.4097972,1.5084236,1.7625517,0.0037337184555477076,0.0008451224162715487,0.005383268641713013,0.0034154952086351553,0.010760193800459339,0.01652925606407596,0.0005553353523584104,0.0007769248753040081,0.0010210744583389886,0.0066056390056248825,0.020016585227641732,0.0013980710514553425,0.005383268641713013,0.01652925606407596,0.0010210744583389886
13,1.9922014372858583,1.6721880637354467,1.2228432137039191,1.973015088702792,1.7313697628235576,1.1832676718481578,1.9120340852598696,1.6352505857253092,1.2646406750125823,1.9883841,1.6768032,1.2191293,0.019186348583066337,0.059181699088110884,0.03957554185576129,0.08016735202598868,0.03693747801013747,0.04179746130866313,0.0038173096689759767,0.004615167503872142,0.0037138897445685437,0.07373474752166545,0.09766375675990235,0.007047311631570318,0.059181699088110884,0.08016735202598868,0.004615167503872142
14,1.0807916847329555,1.6433772610176254,1.0334923229640904,1.0673641885584901,1.544106173427311,1.0951263435823406,1.0950751854128755,1.6001058834585256,1.0638731731067805,1.081373,1.6471212,1.036249,0.01342749617446537,0.09927108759031444,0.061634020618250185,0.014283500679920014,0.04327137755909982,0.030380850142690097,0.0005812915701450816,0.003743930007154894,0.0027567185932215743,0.11761717129080283,0.05476702076001611,0.004685553242703589,0.09927108759031444,0.04327137755909982,0.003743930007154894
15,1.5468320351260385,1.7250972269396914,1.6450857909466472,1.5541777470389717,1.7131151674974254,1.6534213077876319,1.5474233904185044,1.716460786210579,1.6323757992032126,1.547145,1.7231377,1.6431739,0.007345711912933206,0.011982059442265935,0.008335516840984658,0.0005913552924659005,0.008636440729112405,0.012709991743434568,0.0003129739147940125,0.0019594906191957584,0.0019118579174723926,0.0163404428640151,0.015377961492589774,0.00275549575478888,0.011982059442265935,0.012709991743434568,0.0019594906191957584
16,1.6155131499850968,1.6856387599768812,1.696967030020886,1.6152254229856648,1.664571209833573,1.705769335648333,1.6076261197075223,1.6752893115728398,1.6973414516844867,1.6172012,1.6867502,1.6952494,0.00028772699943191427,0.02106755014330819,0.008802305627447105,0.007887030277574425,0.010349448404041395,0.0003744216636007991,0.0016880590832015763,0.0011114135918444124,0.0017175917350582548,0.02283429526449183,0.013017546637115008,0.002652339534987229,0.02106755014330819,0.010349448404041395,0.0017175917350582548
17,1.0258796769342322,1.128352125707782,1.373525144410912,1.0527766227802955,1.2589670008528218,1.258183127860591,1.0356473914330415,1.1330371886102972,1.3572679638654601,1.0265695,1.129796,1.3742797,0.02689694584606328,0.13061487514503978,0.11534201655032095,0.00976771449880931,0.004685062902515247,0.016257180545451888,0.0006898087301354661,0.001443902429425048,0.0007545930616221774,0.17631639766877868,0.01953596632414669,0.001769209144934253,0.13061487514503978,0.016257180545451888,0.001443902429425048
18,1.313549541759132,1.5210032976493972,1.5416557107738331,1.3216158788782886,1.5075010045683799,1.5408459100000647,1.3222550166836382,1.5091891498172367,1.532182622568762,1.3136808,1.5209473,1.5425386,0.008066337119156497,0.013502293081017358,0.0008098007737684654,0.00870547492450613,0.011814147832160504,0.00947308820507109,0.00013122625386841058,5.596049882350407e-05,0.0008829321094676601,0.015749079028907282,0.01746707711102246,0.0008943830371054251,0.013502293081017358,0.011814147832160504,0.0008829321094676601
19,1.4656401162474286,1.5084678850831952,1.8203085743910323,1.4725441674128588,1.5056992885648304,1.8069123197719046,1.4724130430529858,1.4984435852824718,1.8293479204732366,1.4671181,1.5093205,1.8189642,0.006904051165430136,0.0027685965183648076,0.013396254619127745,0.006772926805557189,0.01002429980072339,0.009039346082204247,0.0014780277879107295,0.0008526124296222015,0.0013443314558516661,0.015322881158479315,0.015101950258230868,0.0021722663649227777,0.013396254619127745,0.01002429980072339,0.0014780277879107295
20,1.6891905468402375,1.7503263626364451,1.2853101122782915,1.672909319316663,1.7170080815255302,1.299070773673216,1.6790288294466822,1.7367970888959305,1.2971496047195368,1.685967,1.750229,1.2827777,0.016281227523574415,0.03331828111091495,0.0137606613949246,0.010161717393555314,0.013529273740514602,0.01183949244124527,0.0032235783038605526,9.736159121809251e-05,0.002532445232698244,0.03955429215503821,0.020651279127418872,0.004100514018654375,0.03331828111091495,0.013529273740514602,0.0032235783038605526
21,1.7647352491520951,1.4156630014417229,1.287619997551371,1.7692532501696496,1.3606899471798115,1.3190173305498172,1.7606409270026624,1.4172011374119462,1.2949416809130276,1.763691,1.4170198,1.2866966,0.004518001017554507,0.05497305426191135,0.03139733299844627,0.0040943221494327275,0.0015381359702233421,0.007321683361656728,0.001044300665766995,0.0013568426134529243,0.000923444321085265,0.06346842953384774,0.008528562796543817,0.0019453367760744608,0.05497305426191135,0.007321683361656728,0.0013568426134529243
22,1.2858740490304383,1.5158081751784689,1.665962047977264,1.292682685702769,1.4705923973037687,1.6722112556267217,1.2878645712906813,1.505637751256525,1.6670253904398065,1.2862889,1.5170401,1.6650014,0.006808636672330559,0.045215777874700214,0.006249207649457578,0.0019905222602429884,0.010170423921943783,0.0010633424625423604,0.0004148084295836352,0.001231958297788438,0.0009606556127621513,0.046150587194488356,0.010417792415536743,0.0016163683018034138,0.045215777874700214,0.010170423921943783,0.001231958297788438
23,1.9936886049920208,1.9848697134311315,1.1043399190947831,1.9616843654974059,1.8885967587026962,1.098314016181697,1.764851374538751,1.7087392996403898,1.3006979956307374,1.9954542,1.9773395,1.1024376,0.03200423949461495,0.09627295472843533,0.006025902913086023,0.22883723045326976,0.27613041379074166,0.19635807653595427,0.001765587169539229,0.007530207281839507,0.0019023037001908438,0.10163200609891536,0.4088654762665451,0.007964928068003505,0.09627295472843533,0.27613041379074166,0.007530207281839507
24,1.1361599013070134,1.4840642344493309,1.7929719629612235,1.1482789174586978,1.507577792297394,1.81040731964225,1.1240212209424105,1.4730656957185368,1.8050930530496772,1.136408,1.4837677,1.7885281,0.012119016151684425,0.023513557848063193,0.01743535668102658,0.01213868036460286,0.010998538730794039,0.012121090088453634,0.0002480700751277265,0.00029648657030256764,0.004443878206279672,0.0316820077923357,0.02037734624869442,0.004460661000433803,0.023513557848063193,0.01213868036460286,0.004443878206279672
25,1.8619347272203308,1.9255489493439903,1.2473993235119811,1.8412683930565625,1.9216314875159506,1.2620508052242703,1.8425030768580386,1.9100028691299942,1.254554512339901,1.8605658,1.925835,1.2479843,0.020666334163768285,0.003917461828039759,0.014651481712289138,0.01943165036229222,0.015546080213996172,0.007155188827919767,0.0013689456270080669,0.00028606404559705645,0.0005849666110047114,0.02563415282993038,0.02589336542409199,0.0015159256920700965,0.020666334163768285,0.01943165036229222,0.0013689456270080669
26,1.4140907733634451,1.4906247554412817,1.5778844680578563,1.435405535520394,1.4700412652861339,1.5977384089313684,1.4210551811078762,1.4849923902592141,1.58277299766908,1.4146103,1.4940529,1.579368,0.02131476215694894,0.02058349015514782,0.01985394087351211,0.006964407744431078,0.005632365182067556,0.004888529611223769,0.0005194933220407094,0.0034281315216089236,0.0014835272042896808,0.035667606045027535,0.010204128308418612,0.0037713143606654116,0.02131476215694894,0.006964407744431078,0.0034281315216089236
27,1.9820212123915364,1.1790391489332164,1.0463193085792275,1.9692554912988844,1.1676781351917822,1.0432060415316642,1.9424433435757793,1.1639901410256899,1.0915022894568822,1.9832817,1.1825514,1.0449449,0.01276572109265195,0.011361013741434167,0.0031132670475633173,0.03957786881575709,0.015049007907526502,0.04518298087765471,0.001260519213993394,0.0035122350389515944,0.001374426186344202,0.017370339661557526,0.06192238771226917,0.003976650726351825,0.01276572109265195,0.04518298087765471,0.0035122350389515944
28,1.1456493719702556,1.191792549274885,1.1677422899576244,1.1543583713321186,1.2533235688329185,1.1236148682424305,1.152628135637423,1.1744924895854711,1.1891011053347245,1.1462761,1.192436,1.1651627,0.008708999361862979,0.06153101955803342,0.044127421715193904,0.006978763667167431,0.01730005968941395,0.02135881537710005,0.0006267444008991596,0.0006434305682545549,0.002579607424360253,0.07621773012210864,0.028358318037085824,0.0027315171432808843,0.06153101955803342,0.02135881537710005,0.002579607424360253
29,1.0051451360126715,1.8876558596808195,1.4484401323938167,1.0352452226130895,1.8881305874322893,1.4618316839400245,1.088488839483734,1.8938375052505987,1.4459292714548186,1.0065305,1.8883109,1.44654,0.030100086600417963,0.0004747277514698389,0.013391551546207747,0.08334370347106246,0.006181645569779182,0.002510860938998105,0.0013853872874993733,0.000655049590420731,0.0019001343393123538,0.032948053548053725,0.0836103466855493,0.0024410854982382805,0.030100086600417963,0.08334370347106246,0.0019001343393123538
30,1.1290429092415164,1.6402892402580052,1.1634019635988841,1.1227160791409168,1.6660132142897013,1.1638117660062905,1.1262391704399537,1.6529963810824033,1.1478743245023817,1.1268244,1.6424592,1.1622106,0.006326830100599645,0.02572397403169613,0.00040980240740640106,0.002803738801562705,0.012707140824398167,0.015527639096502455,0.002218530274231245,0.002169913871023166,0.0011913799120555346,0.026493764495034423,0.020259317735543472,0.0033241222721477554,0.02572397403169613,0.015527639096502455,0.002218530274231245
31,1.2822741425925226,1.5952251159453894,1.474540798443836,1.284415421415183,1.596159719439806,1.482160743712513,1.2921394674753928,1.5867558617834543,1.470200106703478,1.2782893,1.5925498,1.4775442,0.002141278822660464,0.0009346034944166526,0.007619945268677153,0.009865324882870175,0.008469254161935114,0.004340691740357894,0.003984824507805795,0.0026753150725866703,0.0030033900556147852,0.007970076824333962,0.013707461686572168,0.005661845010399428,0.007619945268677153,0.009865324882870175,0.003984824507805795
32,1.712276895109313,1.80399830310338,1.9589906907464905,1.7165594349782132,1.8370214109152874,1.9697656945579132,1.7156581975379606,1.7980054856160246,1.9540123805074703,1.7126691,1.8059826,1.9573432,0.004282539868900148,0.033023107811907426,0.010775003811422712,0.003381302428647537,0.005992817487355362,0.004978310239020178,0.00039223903070162436,0.0019842866182997465,0.001647470035736065,0.034999521488468306,0.008492975944076558,0.002608716611557757,0.033023107811907426,0.005992817487355362,0.0019842866182997465
33,1.3505257821849193,1.7013657677525817,1.0271903921252168,1.3370125532619088,1.6253523218790378,1.0522182310994699,1.359289115926351,1.6943861022299325,1.0362790703752,1.3538218,1.7034122,1.0298121,0.013513228923010434,0.07601344587354397,0.02502783897425309,0.008763333741431678,0.006979665522649281,0.009088678249983273,0.0032959722706471517,0.002046407425946084,0.0026217054242216875,0.08116060641232929,0.014426219927738971,0.00468236648429356,0.07601344587354397,0.009088678249983273,0.0032959722706471517
34,1.5733971861222706,1.7900338732666836,1.3603733212362403,1.5642801952647656,1.813798890835038,1.3541150976473184,1.5700270553519136,1.7757608765058417,1.374151646807959,1.572739,1.7894428,1.3627082,0.009116990857505058,0.023765017568354363,0.0062582235889219184,0.0033701307703570826,0.014272996760841927,0.013778325571718764,0.0006581810334644889,0.000591095633016625,0.0023348897088890652,0.026211847413125253,0.020122586153489094,0.0024968592817497287,0.023765017568354363,0.014272996760841927,0.0023348897088890652
35,1.5167035781627347,1.2616945831154045,1.5493089217718994,1.516591498284943,1.251346228154128,1.5605960412028401,1.5242372240735107,1.2713953704139516,1.545606293840496,1.5161307,1.2607443,1.548627,0.00011207987779160433,0.010348354961276396,0.01128711943094074,0.007533645910775988,0.009700787298547064,0.0037026279314034127,0.0005728923564602972,0.0009502498481925858,0.0006819028433715513,0.015313395356742397,0.012828505311181522,0.0013023716496756489,0.01128711943094074,0.009700787298547064,0.0009502498481925858
36,1.4878699172366288,1.1827668471312214,1.0917713225959782,1.4798744781585733,1.1117415403873365,1.1481778940688268,1.49540105199897,1.1639129806502249,1.1357046352739835,1.4888768,1.1845454,1.0905125,0.007995439078055444,0.07102530674388485,0.056406571472848555,0.007531134762341241,0.018853866480996517,0.043933312678005265,0.0010069023739669447,0.0017785506272625096,0.001258808481598317,0.09105065924767049,0.048397543687207584,0.0024003527902747954,0.07102530674388485,0.043933312678005265,0.0017785506272625096
37,1.765593713389078,1.2401385378239262,1.3289177935663756,1.7721897793371695,1.2460966725907812,1.3207271201276027,1.764166018173185,1.22282633255527,1.3466292244605558,1.7610937,1.2368333,1.3290305,0.0065960659480914785,0.005958134766854917,0.008190673438772889,0.0014276952158929213,0.01731220526865629,0.017711430894180147,0.004499977694192747,0.003305203854810035,0.00011272019705210745,0.012086959389035645,0.024808175048013772,0.005584521251898577,0.008190673438772889,0.017711430894180147,0.004499977694192747
38,1.2155127230495255,1.144444686719025,1.5279878352035536,1.2247310682388801,1.2209272253881478,1.4847971421001933,1.2065272768813453,1.1331383308430834,1.5419528242886662,1.2155514,1.145589,1.5304363,0.009218345189354604,0.0764825386691228,0.04319069310336032,0.0089854461681802,0.011306355875941643,0.013964989085112567,3.8653293247925546e-05,0.001144307307159087,0.0024484421859727323,0.0883175666560884,0.020089620359330273,0.00270292479147081,0.0764825386691228,0.013964989085112567,0.0024484421859727323
39,1.3015183605558258,1.2526279839330623,1.454450883567971,1.3141259760701984,1.2777117232407371,1.4476348394944651,1.2983862177268954,1.24542490878593,1.4631500610267718,1.2998229,1.2547401,1.4530233,0.012607615514372617,0.025083739307674824,0.006816044073505889,0.003132142828930373,0.007203075147132365,0.008699177458800778,0.0016954340345245456,0.0021121350473454203,0.0014275690919578476,0.028889520650672188,0.011720507614253039,0.003061627759209531,0.025083739307674824,0.008699177458800778,0.0021121350473454203
40,1.915234903228625,1.473942822002153,1.5078868528963754,1.9174108462654749,1.4525153416085148,1.5126237669363953,1.9064196601352554,1.4757121707910439,1.5085592000675123,1.9157773,1.4728591,1.5062376,0.002175943036849759,0.021427480393638287,0.004736914040019968,0.008815243093369673,0.00176934878889079,0.0006723471711369555,0.0005424224015628809,0.0010836777913376672,0.0016492268206307337,0.022052437478471774,0.009016160859838676,0.002046589534577827,0.021427480393638287,0.008815243093369673,0.0016492268206307337
41,1.0580002495123164,1.2865436439538391,1.035654803990992,1.0449009257079063,1.1717389038906072,1.1144606183365293,1.044819365862941,1.2366001302504601,1.090881740419294,1.0573117,1.2871752,1.0379008,0.013099323804410146,0.11480474006323194,0.07880581434553724,0.013180883649375419,0.04994351370337902,0.05522693642830201,0.0006885954214350676,0.0006315345739928979,0.002246001482335558,0.13986449513647958,0.0756181510093555,0.002432595780482909,0.11480474006323194,0.05522693642830201,0.002246001482335558
42,1.890775535639143,1.2887974600704852,1.9527582397997885,1.8941061833969821,1.2929043309930766,1.9398354305907728,1.8895738827728181,1.2870793269883218,1.9631597131970648,1.8905431,1.289435,1.9516538,0.0033306477578392,0.004106870922591321,0.012922809209015673,0.0012016528663247872,0.0017181330821633978,0.010401473397276373,0.00023243242106429918,0.0006375689593609568,0.0011044016421346559,0.013962757647192967,0.010610683283060472,0.001296233773457608,0.012922809209015673,0.010401473397276373,0.0011044016421346559
43,1.014546639310881,1.0413681731574995,1.4804421274292556,1.0527345785113378,1.2222926890130124,1.293518476036235,1.039720622852205,1.0785857754653745,1.41934057347464,1.0142545,1.0380113,1.4814663,0.03818793920045671,0.18092451585551284,0.18692365139302058,0.02517398354132383,0.037217602307874964,0.061101553954615584,0.000292188512846403,0.0033568606727583106,0.0010241659057053099,0.2629305052443116,0.07584378197686863,0.0035217614209028907,0.18692365139302058,0.061101553954615584,0.0033568606727583106
44,1.7159045263312405,1.2806707392309535,1.7203079524218277,1.7141295027654362,1.2748421413124675,1.7272792087625306,1.7045305216174325,1.3018365733964148,1.6937130137370777,1.716491,1.2805053,1.718084,0.001775023565804279,0.005828597918486,0.006971256340702947,0.011374004713808006,0.02116583416546125,0.026594938684749936,0.0005864576317722303,0.00016543966277726696,0.0022239747225478723,0.009258600181578796,0.03584203234744288,0.002305941543581631,0.006971256340702947,0.026594938684749936,0.0022239747225478723
45,1.681304875031501,1.6229669771994626,1.3625720239951362,1.6707493130835902,1.6019194593719184,1.3779820795323334,1.6700405610373457,1.610241428085323,1.378370448662742,1.6801901,1.6202033,1.3630531,0.010555561947910741,0.021047517827544215,0.01541005553719721,0.011264313994155284,0.01272554911413959,0.015798424667605726,0.0011147886667548512,0.0027637205924069264,0.000481059424663588,0.02814049939849105,0.023203762453389204,0.0030186625274244904,0.021047517827544215,0.015798424667605726,0.0027637205924069264
46,1.7623853558806837,1.4621578512412363,1.2218363401819103,1.7594557186352389,1.463801292054341,1.2400319195383214,1.750358895057772,1.4552412734364282,1.2341365532709865,1.7600025,1.4619776,1.2241937,0.002929637245444816,0.0016434408131047462,0.01819557935641103,0.0120264608229117,0.006916577804808144,0.01230021308907614,0.002382862022346277,0.0001802501899057507,0.002357352025426085,0.01850304786275837,0.018541036931403663,0.003356729080560675,0.01819557935641103,0.01230021308907614,0.002382862022346277
47,1.0283385086311796,1.41808651112555,1.3576720497971129,1.0358139204664618,1.5297021865848814,1.4284999408074497,1.024065495741772,1.4022717465116024,1.3807260707231617,1.0282044,1.4200151,1.3580589,0.00747541183528222,0.11161567545933138,0.07082789101033682,0.0042730128894075126,0.015814764613947707,0.0230540209260488,0.00013406756062295244,0.0019285855388786466,0.0003868796462465074,0.13240291135515872,0.028281677811019475,0.001971570985854441,0.11161567545933138,0.0230540209260488,0.0019285855388786466
48,1.2007189028708725,1.9743308473791448,1.3330978386676542,1.1814563690257165,1.8819855808320396,1.3673468859418059,1.216796446428105,1.9342975824830366,1.3567886417907455,1.1995158,1.9744555,1.3289657,0.01926253384515597,0.09234526654710518,0.03424904727415168,0.016077543557232454,0.040033264896108145,0.023690803123091353,0.0012030833213119152,0.00012462842804517038,0.00413217475774208,0.10035781336288051,0.04921792211881508,0.004305555707642944,0.09234526654710518,0.040033264896108145,0.00413217475774208
49,1.1655670700349812,1.288294967857268,1.641066281187507,1.1641082248719496,1.2915228119726607,1.5669227486652313,1.1711070146667077,1.2883597926501482,1.6466593293385738,1.1654246,1.287876,1.6411366,0.0014588451630315191,0.003227844115392786,0.07414353252227568,0.005539944631726579,6.482479288028031e-05,0.005593048151066871,0.00014248469257394092,0.0004189579161668622,7.036508324498314e-05,0.07422809859968614,0.007872571142677635,0.0004480835503305643,0.07414353252227568,0.005593048151066871,0.0004189579161668622
50,1.7612851195517318,1.1861816011126989,1.8922229480070019,1.758941812966932,1.2038851874021272,1.8670794147428904,1.7594693804687018,1.179919312870206,1.904375872283794,1.7595656,1.1871253,1.8912286,0.0023433065847997536,0.017703586289428364,0.02514353326411145,0.0018157390830300102,0.006262288242492975,0.012152924276792154,0.001719527739598048,0.0009437240902430144,0.0009943913740062538,0.030839995432248055,0.013791545632276048,0.0021991373332400643,0.02514353326411145,0.012152924276792154,0.001719527739598048
51,1.4552355993493244,1.1276528763401192,1.264799846886532,1.4623255260621875,1.1546001206360346,1.2651655766788368,1.461577717649201,1.1324665299464676,1.2586257952978968,1.4547523,1.1286893,1.2642987,0.007089926712863015,0.02694724429591533,0.00036572979230475866,0.006342118299876631,0.004813653606348334,0.006174051588635265,0.0004832733376667342,0.0010364127528983413,0.000501169442074012,0.02786673275105083,0.010075348063003581,0.0012485492873485773,0.02694724429591533,0.006342118299876631,0.0010364127528983413
52,1.3321721318636983,1.981830926260333,1.861497210043217,1.3174521756518058,1.9248308545221013,1.8941583264741082,1.340486611177805,1.94707722753783,1.8572717722350365,1.3278749,1.9814911,1.8646398,0.014719956211892482,0.05700007173823174,0.0326611164308912,0.008314479314106782,0.034753698722503,0.004225437808180521,0.004297232953175856,0.00033983739314558115,0.0031425490205037043,0.06732335267613926,0.03598339152762032,0.005334539797762246,0.05700007173823174,0.034753698722503,0.004297232953175856
53,1.9933808964291613,1.0493621029266187,1.840245114767684,1.9798654815475822,1.1449206716175553,1.7616115661675054,1.9746126718096677,1.06896564363985,1.8206415112426677,1.9943817,1.0493009,1.8404621,0.013515414881579035,0.0955585686909366,0.07863354860017857,0.018768224619493568,0.019603540713231338,0.019603603525016222,0.0010007697543104044,6.119388426029104e-05,0.00021697381721597075,0.1244883185489237,0.033479043221530565,0.0010258471767132951,0.0955585686909366,0.019603603525016222,0.0010007697543104044
54,1.296471413455508,1.952924012536113,1.2341074773683174,1.2716124591447642,1.9098701309172652,1.248643852626786,1.3119263811657713,1.9285858759376435,1.2556621007243387,1.2935797,1.9528382,1.2316967,0.024858954310743808,0.04305388161884771,0.014536375258468626,0.015454967710263334,0.024338136598469395,0.02155462335602132,0.0028917158465602277,8.583008677209847e-05,0.002410752476654787,0.05179681976268832,0.03599725972947076,0.0037657821026634074,0.04305388161884771,0.024338136598469395,0.0028917158465602277
55,1.1148792179964593,1.4433905503732696,1.4150785195655224,1.1104718405473113,1.4786639460436215,1.4193739250461195,1.1192596916787834,1.4466680015290623,1.4055968699117714,1.1142766,1.4441913,1.413596,0.004407377449147987,0.035273395670351926,0.0042954054805970365,0.004380473682324082,0.003277451155792699,0.00948164965375109,0.0006025704287102585,0.000800786258505326,0.0014824855155346484,0.03580625540794797,0.010946776508023674,0.001789444901956206,0.035273395670351926,0.00948164965375109,0.0014824855155346484
56,1.2869402422621374,1.5383170152988512,1.256706288790398,1.2692675758805376,1.5349022980349971,1.271033076229381,1.2963771889851112,1.5418884926619991,1.250519340983634,1.2845602,1.5401657,1.2523743,0.01767266638159981,0.0034147172638541168,0.01432678743898319,0.009436946722973794,0.00357147736314789,0.006186947806763987,0.002380038709891341,0.0018486474666516983,0.004331997370415008,0.023005222653762734,0.011835951046339511,0.005277147234427094,0.01767266638159981,0.009436946722973794,0.004331997370415008
