,val_loss,loss
0,0.38226920404434206,1.8901649865449643
1,0.20509444184303283,0.40636105251078514
2,0.08504175046682358,0.11369602820452522
3,0.07865094704627991,0.0884720726924784
4,0.06007913339138031,0.06197649518064424
5,0.0512219780921936,0.05552570492613549
6,0.047510554182529446,0.05009053355338527
7,0.04584832063913345,0.0454549229174268
8,0.045970893907546995,0.04601952922987003
9,0.04152815493643284,0.042722495382322985
10,0.04033689268231392,0.040106293033151066
11,0.04063565101623535,0.03845287070554845
12,0.037905466777086255,0.041235686882453805
13,0.04315471011400223,0.04055328046282133
14,0.037849006766080856,0.04153953200461818
15,0.03678340240120888,0.03781918980473397
16,0.036102814069390296,0.036244911963448805
17,0.03702746167778969,0.03601471005993731
18,0.03639172360897064,0.035436365680367336
19,0.034591049081087115,0.03502112115715064
20,0.034589733603596684,0.034190403772335426
21,0.033355748039484025,0.033754250984273704
22,0.03426326442658901,0.0323142325323002
23,0.03323012565970421,0.03363651241741929
24,0.032352043625712396,0.03283504780162783
25,0.031203641074895858,0.03201871997147214
26,0.030917156255245208,0.03152104065406556
27,0.033935558262467386,0.03057800587631908
28,0.029933735424280166,0.03247281638722794
29,0.033944249844551085,0.029965626587178194
30,0.029049269792437552,0.03093013780958512
31,0.026799848568439484,0.02832734146538903
32,0.025018437683582306,0.0260468593013345
33,0.023092885717749596,0.025351669347169353
34,0.02202019276767969,0.023797196500441608
35,0.02091229382455349,0.020635040221261045
36,0.01956954301893711,0.022409757672279488
37,0.020183911126852035,0.019908724973599117
38,0.015642957343161106,0.01670244252126591
39,0.015437872537970543,0.015109138389793681
40,0.008627817860245704,0.010875951608314234
41,0.005214581507444382,0.006096091066651484
42,0.024450884807109833,0.005767480561546251
43,0.006278808535635471,0.015539490745640268
44,0.00552984826862812,0.008202679254406807
45,0.0043183431942015885,0.0064024371825450775
46,0.007595310075581074,0.004622469153985673
47,0.004991186262667179,0.005653740988825174
48,0.003352354445308447,0.003605164699347726
49,0.004429050091281533,0.002365452703088522
50,0.005787167001515627,0.004764873543571608
51,0.0026694548167288303,0.0034123649364154714
52,0.003927393960952759,0.002411951548328587
53,0.0020309811763465405,0.0020728777162730694
54,0.002591882707923651,0.0015385949838103033
55,0.0020922195345163346,0.0017237303728310793
56,0.0038208429608494045,0.0016302514214105175
57,0.0026486024944111703,0.00226753786452772
58,0.002948911064490676,0.0019777946758504006
59,0.0019699494160711766,0.0020464438346999825
60,0.0018959410984069108,0.0013377411158609332
61,0.0020616792537271975,0.0011111069196725592
62,0.0016764635398983955,0.0012272811841730978
63,0.0018484450865536928,0.0010320717907127213
64,0.0018164048286154865,0.0010965929820896218
65,0.0016464536268264054,0.0010968544314998913
66,0.0013830557961948217,0.0013201890476778441
67,0.0015656763423234224,0.0009150384267901673
68,0.0014711316730827092,0.0009099385956777077
69,0.0015328536381945014,0.001019154750632451
70,0.0015788987077772617,0.0010542976179196701
71,0.0014236130200326442,0.0010559915384624665
72,0.0033483215779066084,0.0014610520595976827
73,0.002083301160857081,0.0020599556292462
74,0.0013201085107401014,0.002814462855823484
75,0.0017133988693356513,0.0035039477059435028
76,0.0021246011201292276,0.0024211527962310644
77,0.0021046516923233865,0.0021698366640610436
78,0.001823265995644033,0.002142874197577875
79,0.0016863955475389957,0.0014634326616229088
80,0.0016155097366310656,0.0011097862152382731
81,0.002564575317502022,0.0011019531258509732
82,0.0015695408033207059,0.0017802992484112288
83,0.0013777785116806625,0.0009767739010938241
84,0.0018665263282135129,0.0009412886688997056
85,0.0016547636575996877,0.0010465073944799894
86,0.002808133938163519,0.00127575587134297
87,0.0015285331174731255,0.001462056840240371
88,0.0021091897636651992,0.0012846714520242577
89,0.0014210756653919817,0.0014734945908261865
90,0.0017160079956054688,0.0008930960012709393
91,0.0013204945863224567,0.0009292996221441118
92,0.0010827379578258842,0.0008572718138833914
93,0.0011391260026954115,0.0006742863664768782
94,0.00174449297003448,0.0005875367673533951
95,0.001781747435964644,0.001045257028867947
96,0.0015337353724986314,0.0007286151293573864
97,0.0019346842855215074,0.0007792556220117738
98,0.0018678089071065187,0.0013263019106542582
99,0.0013218437890522182,0.0010032095528645989
100,0.001033755552675575,0.0007378611811801937
101,0.001514747633319348,0.0006363713998557525
102,0.00239489010758698,0.0008211198956796936
103,0.0019142335396260023,0.0011833695119575543
104,0.002194572478532791,0.0007937161523538331
105,0.0014066097978502512,0.001254617814065925
106,0.0011378182284533978,0.0007391342454973389
107,0.0010840268029365689,0.0008499522090834729
108,0.0011500752178952099,0.001129355004249031
109,0.0014885899046435953,0.0009135830412417942
110,0.0038880041133612393,0.0014002655025608108
111,0.0022226782815530895,0.0033372475984780226
112,0.0025493874855339526,0.00319980319552854
113,0.0012453592899255455,0.0017817742830398037
114,0.0014221081208437682,0.0013905936719703616
115,0.0017217913080006838,0.0017252953074799449
116,0.0019560748495161535,0.001316513204216665
117,0.001313755548465997,0.0012641738479336102
118,0.0013328875032253564,0.0011063786748541043
119,0.0010168646153993904,0.0012192924178260215
120,0.0017444199239835144,0.0010016138685921975
121,0.0015796269639395178,0.0008288223105802329
122,0.0010319256912916899,0.0007551533955277182
123,0.0013394050379283726,0.0007927484945028874
124,0.0009630428577773272,0.0008560245680878414
125,0.0013603423235937953,0.0005021628914583547
126,0.0013080070815049112,0.0007386505877708687
127,0.0009417839599773288,0.0006653182305550823
128,0.0007777190261054784,0.0005087785014207018
129,0.0012553078346885741,0.00048700563139373476
130,0.0013141425896435975,0.0008613068185856237
131,0.001244343782775104,0.0007135446614804951
132,0.0008484265411272645,0.0006223699065409236
133,0.0020349343039095403,0.0005485809535956851
134,0.0009090808782726527,0.0008092784584162063
135,0.0007580368464812637,0.0004931469995747594
136,0.0014405222851783038,0.0005793767415133177
137,0.001674678995832801,0.0009883506127687939
138,0.0020330803751945495,0.0010223267668419901
139,0.0025685622110962866,0.0016414774741575705
140,0.0008709712072275579,0.0017861792562054652
141,0.0008438568762037903,0.000821092759496441
142,0.0008399407228454948,0.0005334208704595107
143,0.0007323249674867838,0.0003617501149396869
144,0.0008023030730895699,0.00035357156508218716
145,0.0008058191982097924,0.00035744445288882535
146,0.0010955383306369185,0.0003699092913473792
147,0.0008917404856532812,0.0005719206420312106
148,0.001147561207972467,0.0008065067265894922
149,0.0007220535358414054,0.0007467425220609442
150,0.000814970728289336,0.00047027476373877303
151,0.0009790143445134163,0.0006195296397587905
152,0.0020696929505094885,0.0008732041814273186
153,0.0038335352078080176,0.0016216340602612962
154,0.004953130295872688,0.00259210860959309
155,0.0025049396865069865,0.002864618059795569
156,0.0012519995531067253,0.0011858041843344621
157,0.0013159018747508527,0.0007405911296076488
158,0.0015256340697407723,0.0006218680469364877
159,0.001294745223224163,0.0010248557618800916
160,0.0017402707010507584,0.0012317019076470066
161,0.0017509843654930591,0.001264095069000534
162,0.0005778290386311709,0.0011214817093466135
163,0.001144519297964871,0.0006974550995829643
164,0.0017822001419961452,0.0008091522040023632
165,0.0006261106112040579,0.0005419932850225665
166,0.0006650576280895621,0.0003128933158757932
167,0.0005370579045033083,0.0006144947792385138
168,0.001120618704147637,0.00086263072101728
169,0.0008852560492232441,0.0005130172089682709
170,0.0008318662028759718,0.00043494610872585326
171,0.0009576193545013666,0.000501956514484596
172,0.0008073674568906426,0.0005475980042498194
173,0.000668633160367608,0.00045573170292282516
174,0.0009035791379399598,0.00034369181729761844
175,0.0006103399289306253,0.0003082890938921813
176,0.0005813121537212282,0.00021492095901539513
177,0.0008868714043870568,0.00021800609287239757
178,0.0008096082050353288,0.0003900126831984951
179,0.0008846625190228224,0.0005161306169112304
180,0.0008252102414146066,0.0006045988046418072
181,0.0007377307604067028,0.0006446398260510143
182,0.0009244882905855775,0.0007368543404428398
183,0.0009438182076439262,0.0004289291403028091
184,0.0008182404265739024,0.00041547480527786353
185,0.0006649341817945242,0.00033023991529583275
186,0.0006615526420995593,0.0002267091870581841
187,0.0005274655580986291,0.00031512098583191925
188,0.0014040352769196034,0.0006864340747615285
189,0.0013028364669531584,0.0009046560975120348
190,0.0014175405714660883,0.001445247905840184
191,0.0012584987901151181,0.0012038140968583962
192,0.0007669073262251913,0.0009595006190733437
193,0.0009104917529970407,0.000440532207493579
194,0.0005459012297913432,0.0004337946473456481
195,0.001130509553849697,0.00032443192093541806
196,0.0009214760897681117,0.0006815272374261244
197,0.0016015561956912278,0.0013389078781520034
198,0.0021920438602566717,0.0009895053979776362
199,0.002114963471144438,0.001213788433233276
200,0.0009454324387013913,0.0019820187144967564
201,0.001587402488104999,0.0021569105960866984
202,0.008023271262645721,0.002978706403690226
203,0.0036443332131952046,0.005320640068556017
204,0.0024986854434013365,0.0018582766368875608
205,0.002243767646327615,0.001245083417469526
206,0.0010904105369001628,0.0015009303380936092
207,0.0009538500274531543,0.0009162958652036739
208,0.0008193852772936225,0.0005498282233590954
209,0.0007821623770520091,0.0005754062908190285
210,0.0012575649477541448,0.0006830155354121006
211,0.0005417311039287597,0.0006133684866796887
212,0.00040890487541910263,0.0002871320843148757
213,0.0005512329263146966,0.0002166973960508282
214,0.0006312768071889877,0.00034441897393359494
215,0.0007684575980529189,0.00037856576091144234
216,0.0005993388533592224,0.0004589311480659115
217,0.0006612157572060824,0.0002240406910834067
218,0.0004918620240408927,0.0002297628280026473
219,0.0006062941332347691,0.00019860691071360134
220,0.0006325831211172044,0.0002602193323100972
221,0.0005325264433398843,0.0002648953289049221
222,0.0005710965767502785,0.00025856346074564786
223,0.0008204260556958616,0.0003049515816040666
224,0.0007828965622000396,0.0004953328073800852
