,val_loss,val_acc,loss,acc,lr
0,0.8197305412711974,0.4952474289165571,0.8553129434585571,0.48862510919570923,1.1718750101863407e-05
1,0.8080014564319423,0.5027393534647254,0.8445053696632385,0.494785875082016,1.1718750101863407e-05
2,0.794676253687864,0.5116162641188904,0.8302446007728577,0.5038016438484192,1.1718750101863407e-05
3,0.7804564485827024,0.5212166076999599,0.814084529876709,0.5141998529434204,1.1718750101863407e-05
4,0.7657948818487732,0.5317307731333618,0.7968980669975281,0.5248384475708008,1.1718750101863407e-05
5,0.7509906373262598,0.5428658789256775,0.7792176008224487,0.5350863933563232,1.1718750101863407e-05
6,0.7362524478833843,0.5544794175392009,0.7614195346832275,0.5475882887840271,1.1718750101863407e-05
7,0.721717882435393,0.5665683741046115,0.7437474727630615,0.5594289898872375,1.1718750101863407e-05
8,0.7074787406020823,0.5787973976404653,0.7263798713684082,0.5729827284812927,1.1718750101863407e-05
9,0.6935926852830482,0.5911040443677494,0.7094170451164246,0.5869271159172058,1.1718750101863407e-05
10,0.6800912073103048,0.6034119052690686,0.6929201483726501,0.5996093153953552,1.1718750101863407e-05
11,0.6669897387064302,0.615560882124235,0.6769109964370728,0.6126521229743958,1.1718750101863407e-05
12,0.6542876235316895,0.627788101116239,0.6614173650741577,0.6252140998840332,1.1718750101863407e-05
13,0.6419761935196354,0.6400971648864345,0.6464208364486694,0.6395191550254822,1.1718750101863407e-05
14,0.6300442294308598,0.6521248705354402,0.6319196224212646,0.6537039875984192,1.1718750101863407e-05
15,0.6184753341189886,0.6642405153090575,0.6179031133651733,0.6660856604576111,1.1718750101863407e-05
16,0.6072504151435125,0.6761063101601466,0.6043422818183899,0.6800000071525574,1.1718750101863407e-05
17,0.5963523012192813,0.6873572333576796,0.5912007689476013,0.6930127739906311,1.1718750101863407e-05
18,0.5857637083944147,0.698181862307711,0.5784629583358765,0.7056649923324585,1.1718750101863407e-05
19,0.5754659535713597,0.7086893702534729,0.5661198496818542,0.7184973955154419,1.1718750101863407e-05
20,0.5654436036210757,0.7188409025674871,0.5541397333145142,0.7298873066902161,1.1718750101863407e-05
21,0.555680975883213,0.7285928396662942,0.5425039529800415,0.7418782711029053,1.1718750101863407e-05
22,0.5461643237178608,0.7379803241886758,0.5311838388442993,0.7514049410820007,1.1718750101863407e-05
23,0.5368793767916762,0.7471167726609089,0.520161509513855,0.7614424824714661,1.1718750101863407e-05
24,0.5278149302492611,0.7558505836275915,0.5094209909439087,0.7718107104301453,1.1718750101863407e-05
25,0.5189590740819627,0.7643539618830031,0.4989529550075531,0.7809165716171265,1.1718750101863407e-05
26,0.5103021938537186,0.7724838087980164,0.4887428283691406,0.7888504862785339,1.1718750101863407e-05
27,0.5018371164173345,0.7802734742056852,0.4787825644016266,0.7972351908683777,1.1718750101863407e-05
28,0.4935584351648911,0.7878502931587151,0.4690604507923126,0.8050488233566284,1.1718750101863407e-05
29,0.48546028471551084,0.7951578656639949,0.4595613181591034,0.8128024339675903,1.1718750101863407e-05
30,0.47753773068015476,0.8021525524622785,0.4502784311771393,0.819443941116333,1.1718750101863407e-05
31,0.4697868109855852,0.8090126235413878,0.44121474027633667,0.8265063762664795,1.1718750101863407e-05
32,0.4622049375442462,0.8154421510284615,0.43237030506134033,0.8329676985740662,1.1718750101863407e-05
33,0.45478828353589346,0.8216279183692563,0.4237382411956787,0.8392486572265625,1.1718750101863407e-05
34,0.44753476277390636,0.8275565681099603,0.41530951857566833,0.8450488448143005,1.1718750101863407e-05
35,0.4404430735775114,0.8332069006728202,0.4070791006088257,0.8510292768478394,1.1718750101863407e-05
36,0.43351210635741744,0.8387505067655211,0.3990466296672821,0.8566190600395203,1.1718750101863407e-05
37,0.42674014835804097,0.8440503313043023,0.3912118077278137,0.8625093698501587,1.1718750101863407e-05
38,0.42012564824703147,0.8491027534152348,0.38357043266296387,0.8674981594085693,1.1718750101863407e-05
39,0.41366768590474534,0.8539744781043089,0.3761195242404938,0.87239670753479,1.1718750101863407e-05
