,val_loss,val_acc,loss,acc,lr
0,0.4816205799339085,0.7990054086969205,0.867630660533905,0.4985724985599518,0.000750000006519258
1,0.25375980968625433,0.9344682505863919,0.4475364685058594,0.820210337638855,0.000750000006519258
2,0.18743043078396762,0.9466833314941813,0.2102888524532318,0.9512397050857544,0.000750000006519258
3,0.19811513339251255,0.9434082274767928,0.12699654698371887,0.9670923352241516,0.000750000006519258
4,0.22518604505533552,0.938147812384189,0.09555154293775558,0.9649887084960938,0.000750000006519258
5,0.23295292354476752,0.944689518458618,0.08256704360246658,0.9641622304916382,0.000750000006519258
6,0.24475558066050596,0.9458161953286455,0.06845138221979141,0.9709240794181824,0.000750000006519258
7,0.25679064516197586,0.9452498347841991,0.06265413016080856,0.9735536575317383,0.000750000006519258
8,0.27185510429670195,0.9441273972524377,0.05587092041969299,0.9759578704833984,0.000750000006519258
9,0.2894323784752754,0.9435719463784816,0.045360125601291656,0.9794139862060547,0.000750000006519258
10,0.3044495769957557,0.9436677577420528,0.04008271172642708,0.9819685220718384,0.000750000006519258
11,0.31885737957638827,0.9431959876521544,0.03359480947256088,0.984222412109375,0.000750000006519258
12,0.3346082132318695,0.943234195528346,0.02807181142270565,0.9868519902229309,0.000750000006519258
13,0.3499390824462638,0.943012256551116,0.02507045492529869,0.9884297251701355,0.000750000006519258
14,0.3639193563763416,0.9422227493979645,0.021579856052994728,0.9891811609268188,0.000750000006519258
15,0.37810763023956057,0.9418043273894223,0.016811203211545944,0.9918106198310852,0.000750000006519258
16,0.3918156459314194,0.9419880687853711,0.014700392261147499,0.9927121996879578,0.000750000006519258
17,0.4039945843673888,0.9420923641653577,0.013372796587646008,0.9942148923873901,0.000750000006519258
18,0.4158190921538294,0.9420262706000734,0.011228613555431366,0.9949661493301392,0.000750000006519258
19,0.42718833761892555,0.9418370770869282,0.009361041709780693,0.9958677291870117,0.000750000006519258
20,0.43749549361945544,0.9416909438645868,0.008249749429523945,0.9971449971199036,0.000750000006519258
21,0.4472686404947122,0.9415872484758268,0.006818934343755245,0.9981217384338379,0.000750000006519258
22,0.45713788054468557,0.9414083606971667,0.005846763029694557,0.9983471035957336,0.000750000006519258
23,0.4660888494167528,0.9412670800818658,0.005274157039821148,0.9984222650527954,0.000750000006519258
24,0.47394504996439063,0.941269491833001,0.004503159783780575,0.9992486834526062,0.000750000006519258
25,0.48092996467978266,0.9412021817364358,0.003857135074213147,0.9996243715286255,0.000750000006519258
26,0.487104137113154,0.9412076451587907,0.003283129306510091,0.9997745752334595,0.000750000006519258
27,0.49232763807267504,0.9413083072532272,0.0028365093749016523,0.9999248385429382,0.000750000006519258
28,0.49716700937018654,0.9413610629923792,0.002429523039609194,1.0,0.000750000006519258
29,0.5019763076468954,0.9413568194206922,0.0021002045832574368,1.0,0.000750000006519258
30,0.5068004882268313,0.9412931376065431,0.0017913483316078782,1.0,0.000750000006519258
31,0.5115190962324997,0.941202790579361,0.0015290235169231892,1.0,0.000750000006519258
32,0.5160070250744393,0.94118339501628,0.001328864716924727,1.0,0.000750000006519258
33,0.5180574474650299,0.9411567106085309,0.0011638154974207282,1.0,0.000375000003259629
34,0.5199309092457012,0.9411688476343901,0.0010757161071524024,1.0,0.000375000003259629
35,0.5216549228909902,0.9411567124847061,0.0009868935449048877,1.0,0.000375000003259629
36,0.5232381914487474,0.9411433701365104,0.0009064156329259276,1.0,0.000375000003259629
37,0.524734705951158,0.9411178999990104,0.0008358625927940011,1.0,0.000375000003259629
38,0.5261261562265822,0.9411027447363366,0.0007739634020254016,1.0,0.000375000003259629
39,0.5274128367383216,0.9410724188648375,0.0007190738106146455,1.0,0.000375000003259629
40,0.5285987987741527,0.9410427050594363,0.000674390816129744,1.0,0.000375000003259629
41,0.5296928124912714,0.941025728223014,0.0006365642184391618,1.0,0.000375000003259629
42,0.530685860414097,0.94103240081627,0.0006035186816006899,1.0,0.000375000003259629
43,0.5315991730051141,0.9410257289446199,0.0005739819607697427,1.0,0.000375000003259629
44,0.532440024436338,0.9410299779042974,0.0005467403680086136,1.0,0.000375000003259629
45,0.533208427359925,0.9410366511229453,0.0005214911070652306,1.0,0.000375000003259629
46,0.5339036545414805,0.9410675669312958,0.0004977957578375936,1.0,0.000375000003259629
47,0.534539348853991,0.9410936423036915,0.0004766341298818588,1.0,0.000375000003259629
48,0.5351060211321729,0.9410991070249372,0.0004564329865388572,1.0,0.000375000003259629
49,0.5356394189129537,0.9411033559846147,0.0004376918077468872,1.0,0.000375000003259629
50,0.5361161555274058,0.9411179099090644,0.00041973203769885004,1.0,0.000375000003259629
51,0.5365526829158422,0.9411433748991092,0.0004024769295938313,1.0,0.000375000003259629
52,0.5369695783912222,0.9411658153022077,0.00038688030326738954,1.0,0.000375000003259629
53,0.537338110349946,0.9411639917079627,0.0003738014493137598,1.0,0.000375000003259629
54,0.5376790261153159,0.9411724802945486,0.0003622947842814028,1.0,0.000375000003259629
55,0.5379852742028871,0.9411906718822908,0.0003522054466884583,1.0,0.000375000003259629
56,0.5382643214534424,0.941211280176195,0.0003425472532398999,1.0,0.000375000003259629
57,0.5385200867160277,0.9412197716492045,0.0003333358617965132,1.0,0.000375000003259629
58,0.5387519556635132,0.9412294763822148,0.0003244600666221231,1.0,0.000375000003259629
59,0.5389784055433512,0.9412325105905726,0.00031596183544024825,1.0,0.000375000003259629
60,0.5391586385396722,0.9412519135140334,0.0003077966393902898,1.0,0.000375000003259629
61,0.5393588266803719,0.9412543383021813,0.0002999044372700155,1.0,0.000375000003259629
62,0.5395519124393602,0.9412616105499144,0.00029265930061228573,1.0,0.000375000003259629
63,0.5396395476235797,0.9412658562864191,0.00028588605346158147,1.0,0.0001875000016298145
64,0.5397268842072906,0.9412670724328436,0.00028265031869523227,1.0,0.0001875000016298145
65,0.5398128585434422,0.9412749558326408,0.00027958015562035143,1.0,0.0001875000016298145
66,0.5398945337923619,0.9412779885015726,0.00027659942861646414,1.0,0.0001875000016298145
67,0.5399979403463461,0.9412840500389789,0.00027363572735339403,1.0,0.0001875000016298145
