,val_loss,val_acc,loss,acc,lr
0,0.6031437889042163,0.6757388377112665,0.7233870867745412,0.5747842168988262,1.1718750101863407e-05
1,0.45030393186262097,0.8257386235578874,0.5291733318105312,0.7500166782584669,1.1718750101863407e-05
2,0.3489495062654879,0.9003965159497789,0.401878275639168,0.8612922397362938,1.1718750101863407e-05
3,0.28308925790301825,0.9341025953816251,0.31781036033522203,0.9155218286865826,1.1718750101863407e-05
4,0.2415976027407119,0.948043455704265,0.26399784976007357,0.9392514404592532,1.1718750101863407e-05
5,0.2147307680969377,0.9542207392210725,0.2297998771268614,0.9491491982526725,1.1718750101863407e-05
6,0.196543526021678,0.9571853707258118,0.2072804742589565,0.9541527579321979,1.1718750101863407e-05
7,0.18323573531452161,0.9591385452279745,0.19149670080899742,0.9567461351816505,1.1718750101863407e-05
8,0.1730243087752968,0.9605471801623112,0.17978312596256205,0.9587969790108939,1.1718750101863407e-05
9,0.16478153319970748,0.9613658016588151,0.17070665175274774,0.9599502212834493,1.1718750101863407e-05
10,0.1581137948718352,0.9620952852509308,0.16326594011882753,0.9608975505783788,1.1718750101863407e-05
11,0.1524522162378556,0.9625949494967642,0.15713092780518848,0.9616758460583894,1.1718750101863407e-05
12,0.14751857897992862,0.9630824902348214,0.15186387827243156,0.9622908132062743,1.1718750101863407e-05
13,0.1432186710415972,0.9634942225721019,0.14723461776239435,0.9627708590999668,1.1718750101863407e-05
14,0.13946127297418362,0.9637968186123704,0.14318202038793798,0.9631940992883563,1.1718750101863407e-05
15,0.135949202188568,0.9641667110386927,0.13952585429460204,0.9635633680906097,1.1718750101863407e-05
16,0.13282302039419094,0.9643844095230872,0.13624522839241532,0.963860202714491,1.1718750101863407e-05
17,0.1300746684261057,0.9646063456138937,0.13316851541653474,0.9641683933189551,1.1718750101863407e-05
18,0.12743788596191552,0.9648282767977803,0.13047704724542133,0.9644155154156099,1.1718750101863407e-05
19,0.12516637724960303,0.9649610793138339,0.1279642092370356,0.9645902127985242,1.1718750101863407e-05
20,0.12289461479661347,0.9652400201996841,0.1257169022733638,0.9648657440012479,1.1718750101863407e-05
21,0.12096164088103924,0.9654013182580038,0.1234836489356533,0.9650801966681598,1.1718750101863407e-05
22,0.11905018051393192,0.9655868722316813,0.12157839105688106,0.9652662574681533,1.1718750101863407e-05
23,0.11721749219493197,0.9657778802949445,0.1196663651495665,0.9654693348871963,1.1718750101863407e-05
24,0.1155664898016166,0.9658476170558329,0.11788593252349666,0.9656170510840101,1.1718750101863407e-05
25,0.11403514686565999,0.9660295333181109,0.11624103439496461,0.9657391902404381,1.1718750101863407e-05
26,0.11259687135689099,0.9661095810090466,0.1147007212070977,0.9658641778003065,1.1718750101863407e-05
27,0.11115483107996911,0.966269056820119,0.11324661408176044,0.9659692666481032,1.1718750101863407e-05
28,0.10987573507286254,0.9663782128410247,0.11181702740870712,0.9661226617366019,1.1718750101863407e-05
29,0.10864152060558567,0.966549814565226,0.11050458655240179,0.9662831495524805,1.1718750101863407e-05
30,0.10751428381149764,0.9666583592897466,0.10927579133632277,0.9663058760486163,1.1718750101863407e-05
31,0.10635932377983813,0.9667984317925017,0.10807051353283326,0.9664379573499322,1.1718750101863407e-05
32,0.10526396439405485,0.9669288096166215,0.10693058943365381,0.9666225958636668,1.1718750101863407e-05
33,0.10430610934580595,0.9669833811085681,0.10581481603233034,0.9666893497982638,1.1718750101863407e-05
34,0.10330579649954673,0.9671016317687754,0.10478343739964786,0.9668384655211508,1.1718750101863407e-05
35,0.10235243348992573,0.9672580810686193,0.10376789234930717,0.9670074845757511,1.1718750101863407e-05
36,0.10147627277707169,0.9673575262469183,0.1028313782129486,0.9670770777871793,1.1718750101863407e-05
37,0.10061895880995497,0.9674224034252429,0.10189599931127408,0.9672063316424537,1.1718750101863407e-05
38,0.09984542263477825,0.9674879000300453,0.10103274691702062,0.9672489232737536,1.1718750101863407e-05
39,0.09903321209528256,0.9675849136852083,0.10020247179247256,0.9673483483282064,1.1718750101863407e-05
40,0.09828598538144545,0.9676576761395052,0.09935474145051888,0.9674221903705417,1.1718750101863407e-05
41,0.09751467866773467,0.9677486510119003,0.09861625350715983,0.9675415023062766,1.1718750101863407e-05
42,0.09679685247411066,0.967860824740443,0.09782693405514178,0.9676082488043772,1.1718750101863407e-05
43,0.0961404720244627,0.9679075186054393,0.09709612905472123,0.9676764252505816,1.1718750101863407e-05
44,0.09549737068628283,0.9679681628918436,0.09638106941275425,0.967737494434436,1.1718750101863407e-05
45,0.0948701002503519,0.9680239462486865,0.09570731388823972,0.9678539616849787,1.1718750101863407e-05
46,0.09422408799017698,0.9681252174746904,0.09506192259729923,0.9679562186924406,1.1718750101863407e-05
47,0.09365939685084149,0.9681828231268876,0.09441419673946269,0.967960468988112,1.1718750101863407e-05
48,0.09308824853564193,0.968252551517148,0.09379434686978057,0.9680755024596288,1.1718750101863407e-05
49,0.09253708485444771,0.9683089465552324,0.09319343758722334,0.9681351523994273,1.1718750101863407e-05
50,0.09197211046075512,0.9683762624246445,0.09259878076429853,0.9682175397647577,1.1718750101863407e-05
51,0.09143353679350444,0.9684781256079963,0.09205955361317146,0.9682274690647883,1.1718750101863407e-05
